"ID","Incident Date","District","Bias Code","Bias Code_2","Bias","Status","# of Victims","Victim Type","# of Suspects","# Suspects < 18 of age","# Suspects 18-35 of age","# Suspects 36-45 of age","# Suspects 46-55 of age","# Suspects > 55 of age","Suspect Known/Unknown"
"210013389","04/10/2021","3D","Anti-Black",,"Written Intimidation/Simple Assault","Open","1","Individual(s)","2",,,,,,"Unknown"
"210013204","04/09/2021","2D","Anti-Black",,"Vandalism","Open",,"Business/Financial Institution",,,,,,,"Unknown"
"210009506","04/08/2021","2D","Anti-Black","Anti-Jewish","Written Intimidation/Simple Assault","Open","1","Individual(s)",,,,,,,"Unknown"
"210012796","04/06/2021","5D","Anti-Jewish",,"Written Intimidation/Simple Assault","N/A",,"Religious Organization",,,,,,,"Unknown"
"210012682","04/05/2021","1D","Anti-Asian",,"Vandalism","Open","1","Individual(s)","1",,,,,,"Unknown"
"210012676","04/05/2021","6D","Anti-Black",,"Verbal Intimidation/Simple Assault","Closed-Arrest","1","Individual(s)","3","2","1",,,,"Known"
"210012351","04/02/2021","4D","Anti-Black",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,,,"1",,"Known"
"210012100","03/31/2021","3D","Anti-Asian",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"210011781","03/29/2021","4D","Anti-Asian",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,,"1",,,"Known"
"210011626","03/28/2021","2D","Anti-Multi-Racial","Anti-Multi-Religious Group","Other","Open","1","Individual(s)",,,,,,,"Unknown"
"210011282","03/25/2021","6D","Anti-Male Homosexual",,"Assault (simple)","Open","1","Individual(s)","1",,"1",,,,"Known"
"210010838","03/22/2021","6D","Anti-Black",,"Written Intimidation/Simple Assault","Open","1","Individual(s)",,,,,,,"Unknown"
"210010631","03/21/2021","3D","Anti-Black",,"Vandalism","Open",,"Religious Organization",,,,,,,"Unknown"
"210010483","03/20/2021","3D","Anti-Black",,"Vandalism","Open","1","Individual(s)","1",,"1",,,,"Known"
"210010292","03/19/2021","2D","Anti-Asian",,"Vandalism","Open","3","Individual(s)",,,,,,,"Unknown"
"210010222","03/18/2021","6D","Anti-Asian",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)","1",,,,,"1","Known"
"210009903","03/16/2021","6D","Anti-Black",,"Vandalism","Open",,"Society",,,,,,,"Unknown"
"210008930","03/09/2021","1D","Anti-Arab",,"Vandalism","Closed-Arrest","1","Individual(s)","1",,,,,"1","Known"
"210008727","03/08/2021","3D","Anti-Jewish",,"Written Intimidation/Simple Assault","Open",,"Religious Organization",,,,,,,"Unknown"
"210008201","03/04/2021","RCPD","Anti-Asian",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,,,,"1","Known"
"210007875","03/02/2021","RCPD","Anti-Jewish",,"Other","Open","1","Individual(s)","1",,,,,,"Unknown"
"210007743","03/02/2021","2D","Anti-Jewish",,"Written Intimidation/Simple Assault","Open",,"Society","1",,,,"1",,"Known"
"210007292","02/25/2021","4D","Anti-Black",,"Written Intimidation/Simple Assault","Open","1","Individual(s)",,,,,,,"Unknown"
"210006155","02/17/2021","1D","Anti-Jewish",,"Written Intimidation/Simple Assault","Open","1","Individual(s)","1",,,"1",,,"Known"
"210005985","02/15/2021","5D","Anti-Black",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,"1",,,,"Known"
"210005984","02/15/2021","1D","Anti-Black","Anti-Homosexual","Other","Open","1","Individual(s)",,,,,,,"Unknown"
"210005097","02/08/2021","1D","Anti-Jewish",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"210004662","02/05/2021","4D","Anti-Black",,"Other","Open","1","Individual(s)","1",,,,,,"Unknown"
"210004342","02/03/2021","1D","Anti-Homosexual",,"Written Intimidation/Simple Assault","Open","1","Individual(s)",,,,,,,"Unknown"
"210003894","01/30/2021","6D","Anti-Black",,"Vandalism","Closed-Arrest","2","Individual(s)","1",,,,,,"Unknown"
"210003890","01/30/2021","4D","Anti-Black",,"Assault (simple)","Open","1","Individual(s)","2",,,,,,"Unknown"
"210003964","01/29/2021","5D","Anti-Homosexual",,"Other","Open",,"Society",,,,,,,"Unknown"
"210002778","01/22/2021","1D","Anti-Jewish",,"Other","Closed-Arrest",,"Religious Organization","1",,,,"1",,"Known"
"210001455","01/12/2021","1D","Anti-Black",,"Written Intimidation/Simple Assault","N/A",,"Society",,,,,,,"Unknown"
"210001148","01/09/2021","1D","Anti-Jewish",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)",,,,,,,"Unknown"
"210000899","01/08/2021","1D","Anti-Jewish",,"Verbal Intimidation/Simple Assault","Open",,"Religious Organization","1",,,"1",,,"Known"
"210000904","01/08/2021","3D","Anti-Black",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"210000722","01/06/2021","2D","Anti-Jewish",,"Verbal Intimidation/Simple Assault","Closed-Exception",,"Other",,,,,,,"Unknown"
"200050312","12/22/2020","5D","Anti-Black",,"Written Intimidation/Simple Assault","N/A","1","Individual(s)","1","1",,,,,"Known"
"200049849","12/18/2020","2D","Anti-Black",,"Vandalism","Open",,"Business/Financial Institution",,,,,,,"Unknown"
"200049739","12/18/2020","TPPD","Anti-Jewish",,"Vandalism","Inactive","1","Individual(s)",,,,,,,"Unknown"
"200048870","12/11/2020","6D","Anti-Jewish",,"Vandalism","Open",,"School/College",,,,,,,"Unknown"
"200048557","12/09/2020","5D","Anti-Jewish",,"Vandalism","UNF",,"Government",,,,,,,"Unknown"
"200047241","11/30/2020","6D","Anti-Asian",,"Verbal Intimidation/Simple Assault","Closed-Admin",,"Business/Financial Institution","1",,,,,,"Unknown"
"200046789","11/27/2020","1D","Anti-Jewish",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"200046805","11/27/2020","1D","Anti-Transgender",,"Written Intimidation/Simple Assault","Open","1","Individual(s)","1","1",,,,,"Unknown"
"200046728","11/26/2020","6D","Anti-Black",,"Vandalism","Open","1","Individual(s)","1",,,,,,"Unknown"
"200046530","11/25/2020","3D","Anti-Arab",,"Verbal Intimidation/Simple Assault","Open","2","Individual(s)","3",,,,,,"Unknown"
"200045948","11/20/2020","6D","Anti-Homosexual",,"Assault (simple)","Closed-Admin","1","Individual(s)","2",,,,,,"Unknown"
"200045934","11/20/2020","1D","Anti-Jewish",,"Verbal Intimidation/Simple Assault","Open",,"Religious Organization",,,,,,,"Unknown"
"200045586","11/18/2020","2D","Anti-Jewish",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"200044976","11/14/2020","5D","Anti-White",,"Vandalism","Open","2","Individual(s)","1",,,,,,"Unknown"
"200044170","11/09/2020","RCPD","Anti-Black",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)",,,,,,,"Unknown"
"200044534","11/09/2020","2D","Anti-Jewish","Anti-Black","Vandalism","Open",,"School/College","2",,,,,,"Unknown"
"200043449","11/03/2020","2D","Anti-Jewish",,"Vandalism","N/A","1","Individual(s)",,,,,,,"Unknown"
"200042228","10/26/2020","3D","Anti-Homosexual",,"Written Intimidation/Simple Assault","N/A","1","Individual(s)",,,,,,,"Unknown"
"200040693","10/16/2020","4D","Anti-Homosexual",,"Physical Intimidation/Simple Assault","Inactive","1","Individual(s)","1",,,,,,"Unknown"
"200040555","10/14/2020","2D","Anti-Black",,"Display of Noose","Closed-Arrest",,"School/College","2","2",,,,,"Known"
"200040560","10/14/2020","5D","Anti-Black","Anti-Homosexual","Vandalism","Closed-Arrest","1","Individual(s)","1","1",,,,,"Known"
"200039661","10/08/2020","5D","Anti-White",,"Vandalism","Open","1","Individual(s)","1",,,,,,"Known"
"200039089","10/04/2020","3D","Anti-Jewish",,"Verbal Intimidation/Simple Assault","N/A",,"Religious Organization",,,,,,,"Unknown"
"200038765","10/01/2020","4D","Anti-Black",,"Written Intimidation/Simple Assault","N/A",,"Society",,,,,,,"Unknown"
"200036770","09/19/2020","2D","Anti-Jewish",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)","1",,"1",,,,"Known"
"200035879","09/13/2020","6D","Anti-Multi-Racial","Anti-Jewish","Vandalism","Open",,"Society",,,,,,,"Unknown"
"200035694","09/11/2020","6D","Anti-Multi-Racial",,"Verbal Intimidation/Simple Assault","N/A",,"Business/Financial Institution","1",,,,,"1","Known"
"200035435","09/09/2020","4D","Anti-Hispanic",,"Assault (simple)","Open","1","Individual(s)","1",,,,,,"Unknown"
"200034491","09/04/2020","3D","Anti-Jewish",,"Other","N/A","1","Individual(s)",,,,,,,"Unknown"
"200034523","09/03/2020","5D","Anti-Asian",,"Vandalism","Closed-Arrest","1","Individual(s)","1",,"1",,,,"Known"
"200037324","09/01/2020","1D","Anti-Black",,"Verbal Intimidation/Simple Assault","N/A",,"School/College",,,,,,,"Unknown"
"200034267","09/01/2020","4D","Anti-Black",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)","1",,,,,,"Unknown"
"200033474","08/27/2020","3D","Anti-White","Anti-Black","Written Intimidation/Simple Assault","Open",,"Business/Financial Institution",,,,,,,"Unknown"
"200033510","08/27/2020","1D","Anti-Black",,"Written Intimidation/Simple Assault","Open","1","Individual(s)",,,,,,,"Unknown"
"200033465","08/27/2020","3D","Anti-White","Anti-Black","Written Intimidation/Simple Assault","UNF",,"Business/Financial Institution",,,,,,,"Unknown"
"200033347","08/26/2020","5D","Anti-Asian",,"Verbal Intimidation/Simple Assault","Inactive","1","Individual(s)","1",,"1",,,,"Known"
"200033310","08/25/2020","4D","Anti-Homosexual",,"Other","N/A","1","Individual(s)",,,,,,,"Unknown"
"200032905","08/23/2020","4D","Anti-Black","Anti-Homosexual","Vandalism","Open",,"School/College","2",,,,,,"Unknown"
"200032800","08/22/2020","5D","Anti-Hispanic",,"Assault (simple)","Open","2","Individual(s)","1",,,,"1",,"Known"
"200032313","08/18/2020","5D","Anti-Asian",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)","1",,,,,,"Unknown"
"200031359","08/12/2020","4D","Anti-Black",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)","1",,,,,"1","Known"
"200031285","08/11/2020","5D","Anti-White",,"Assault (simple)","Inactive","1","Individual(s)","4",,,,,,"Unknown"
"200031255","08/11/2020","4D","Anti-Black",,"Written Intimidation/Simple Assault","N/A","1","Individual(s)",,,,,,,"Unknown"
"200031354","08/11/2020","5D","Anti-Homosexual",,"Vandalism","Open",,"School/College",,,,,,,"Unknown"
"200030868","08/08/2020","2D","Anti-Jewish",,"Written Intimidation/Simple Assault","N/A",,"Society",,,,,,,"Unknown"
"200027636","07/16/2020","GCPD","Anti-Multi-Racial",,"Vandalism","Open",,"Society",,,,,,,"Unknown"
"200027568","07/15/2020","3D","Anti-Black",,"Written Intimidation/Simple Assault","Open","1","Individual(s)",,,,,,,"Unknown"
"200027331","07/14/2020","4D","Anti-Jewish",,"Vandalism","Open",,"School/College",,,,,,,"Unknown"
"200026933","07/11/2020","RCPD","Anti-Black",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"200026919","07/11/2020","GCPD","Anti-Jewish",,"Vandalism","Open",,"Society",,,,,,,"Unknown"
"200026840","07/10/2020","6D","Anti-Other Ethnicity",,"Vandalism","Open","1","Individual(s)","1",,,,,"1","Known"
"200026050","07/05/2020","RCPD","Anti-Multi-Racial",,"Vandalism","Open",,"Society",,,,,,,"Unknown"
"200025560","07/01/2020","4D","Anti-Black",,"Other","N/A","1","Individual(s)",,,,,,,"Unknown"
"200025151","06/28/2020","4D","Anti-Other Christian","Anti-Black","Verbal Intimidation/Simple Assault","Open",,"Religious Organization",,,,,,,"Unknown"
"200025065","06/27/2020","5D","Anti-Hispanic",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,"1",,,,"Known"
"200024294","06/21/2020","6D","Anti-White",,"Vandalism","Open","1","Individual(s)","1",,,,,,"Unknown"
"200024002","06/19/2020","5D","Anti-Multi-Racial",,"Vandalism","Open",,"Business/Financial Institution",,,,,,,"Unknown"
"200023881","06/18/2020","6D","Anti-Black",,"Written Intimidation/Simple Assault","N/A",,"Society","1","1",,,,,"Known"
"200023743","06/17/2020","6D","Anti-Multi-Racial",,"Vandalism","Open",,"Society",,,,,,,"Unknown"
"200023370","06/14/2020","4D","Anti-Black",,"Vandalism","Closed-Admin","1","Individual(s)","1",,,,,,"Unknown"
"200023283","06/13/2020","1D","Anti-Asian",,"Vandalism","Open","1","Individual(s)","1",,,,,,"Unknown"
"200023220","06/13/2020","2D","Anti-Black",,"Vandalism","Closed-Arrest",,"School/College","3","2","1",,,,"Known"
"200022595","06/08/2020","6D","Anti-Black",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"200022388","06/07/2020","5D","Anti-Jewish",,"Vandalism","Open",,"Society",,,,,,,"Unknown"
"200022158","06/03/2020","3D","Anti-Black",,"Written Intimidation/Simple Assault","N/A","1","Individual(s)","1","1",,,,,"Known"
"200021967","06/03/2020","6D","Anti-White",,"Assault (simple)","Open","1","Individual(s)","1",,,,,,"Unknown"
"200021971","06/03/2020","4D","Anti-Black","Anti-Jewish","Vandalism","Open",,"Business/Financial Institution",,,,,,,"Unknown"
"200021910","06/03/2020","4D","Anti-Black",,"Vandalism","Open",,"Business/Financial Institution","1",,,,,,"Unknown"
"200021449","05/30/2020","2D","Anti-Homosexual",,"Assault (simple)","Closed-Arrest","1","Individual(s)","4","3",,,,,"Known"
"200021753","05/29/2020","2D","Anti-Asian",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)","1",,,,,"1","Known"
"200019612","05/14/2020","4D","Anti-Homosexual",,"Written Intimidation/Simple Assault","Inactive","1","Individual(s)","4",,,,,,"Unknown"
"200021658","05/11/2020","2D","Anti-Black",,"Other","Open","1","Individual(s)",,,,,,,"Unknown"
"200019091","05/11/2020","4D","Anti-Black",,"Vandalism","Closed-Arrest","1","Individual(s)","1",,,,,"1","Known"
"200017148","04/24/2020","4D","Anti-Catholic",,"Vandalism","Open",,"Religious Organization",,,,,,,"Unknown"
"200020889","04/21/2020","1D","Anti-Jewish",,"Written Intimidation/Simple Assault","Open",,"Religious Organization",,,,,,,"Unknown"
"200015942","04/13/2020","5D","Anti-Jewish","Anti-Bisexual","Written Intimidation/Simple Assault","Open","1","Individual(s)","1",,,,,,"Known"
"200015360","04/08/2020","4D","Anti-Catholic",,"Assault (physical)","Closed-Arrest",,"Religious Organization","2",,"2",,,,"Known"
"200015065","04/05/2020","RCPD","Anti-Jewish",,"Vandalism","Open",,"Business/Financial Institution",,,,,,,"Unknown"
"200014771","04/02/2020","6D","Anti-Black",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,,"1",,,"Known"
"200014895","04/01/2020","GCPD","Anti-Jewish",,"Verbal Intimidation/Simple Assault","Closed-Admin",,"Religious Organization","2",,,,,,"Unknown"
"200014302","03/28/2020","5D","Anti-Other Religion",,"Vandalism","Inactive",,"Religious Organization",,,,,,,"Unknown"
"200014285","03/28/2020","RCPD","Anti-Jewish",,"Vandalism","Closed-Arrest",,"Religious Organization","1",,"1",,,,"Known"
"200013722","03/20/2020","2D","Anti-Jewish",,"Written Intimidation/Simple Assault","N/A",,"Religious Organization",,,,,,,"Unknown"
"200012731","03/15/2020","RCPD","Anti-Jewish",,"Verbal Intimidation/Simple Assault","N/A","7","Individual(s)","1",,,"1",,,"Known"
"200012538","03/14/2020","2D","Anti-Hispanic",,"Assault (simple)","Closed-Admin","1","Individual(s)","3",,,,,,"Unknown"
"200012482","03/13/2020","4D","Anti-Jewish",,"Written Intimidation/Simple Assault","Closed-Arrest","2","Individual(s)","1",,"1",,,,"Known"
"200012238","03/12/2020","4D","Anti-Jewish",,"Assault (simple)","Closed-Arrest","1","Individual(s)","1",,"1",,,,"Known"
"200012207","03/12/2020","2D","Anti-Black",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)",,,,,,,"Unknown"
"200011976","03/11/2020","4D","Anti-Jewish",,"Vandalism","Open",,"School/College",,,,,,,"Unknown"
"200012130","03/11/2020","4D","Anti-Black",,"Verbal Intimidation/Simple Assault","Closed-Exception","1","Individual(s)","3",,,,,,"Unknown"
"200011796","03/10/2020","RCPD","Anti-Multi-Racial","Anti-Homosexual","Written Intimidation/Simple Assault","N/A",,"School/College",,,,,,,"Unknown"
"200011351","03/07/2020","2D","Anti-Hispanic",,"Assault (simple)","Closed-Arrest","2","Individual(s)","1",,"1",,,,"Known"
"200010934","03/05/2020","RCPD","Anti-Asian",,"Written Intimidation/Simple Assault","N/A","1","Individual(s)",,,,,,,"Unknown"
"200010306","03/01/2020","2D","Anti-Black",,"Vandalism","Open",,"School/College","1","1",,,,,"Known"
"200010779","02/28/2020","5D","Anti-Black",,"Vandalism","Open",,"School/College",,,,,,,"Unknown"
"200009369","02/25/2020","2D","Anti-Jewish",,"Vandalism","N/A",,"School/College",,,,,,,"Unknown"
"200008665","02/20/2020","2D","Anti-Jewish",,"Written Intimidation/Simple Assault","N/A",,"School/College","1","1",,,,,"Known"
"200008286","02/18/2020","6D","Anti-Jewish",,"Vandalism","N/A",,"School/College",,,,,,,"Unknown"
"200007845","02/16/2020","TPPD","Anti-White",,"Vandalism","N/A",,"Society",,,,,,,"Unknown"
"200007854","02/16/2020","4D","Anti-Black",,"Vandalism","Open",,"Society",,,,,,,"Unknown"
"200007490","02/14/2020","4D","Anti-Asian","Anti-Black","Assault (simple)","Closed-Admin","1","Individual(s)","1",,,,,"1","Known"
"200006894","02/10/2020","2D","Anti-Jewish",,"Vandalism","N/A",,"School/College","1","1",,,,,"Known"
"200006186","02/06/2020","2D","Anti-Jewish",,"Written Intimidation/Simple Assault","N/A",,"School/College",,,,,,,"Unknown"
"200006187","02/06/2020","2D","Anti-Jewish",,"Vandalism","N/A",,"School/College",,,,,,,"Unknown"
"200005935","02/05/2020","4D","Anti-Transgender",,"Verbal Intimidation/Simple Assault","N/A","1","Individual(s)","1","1",,,,,"Unknown"
"200006007","02/05/2020","3D","Anti-Black",,"Written Intimidation/Simple Assault","N/A","1","Individual(s)","1",,,,"1",,"Known"
"200005776","02/04/2020","4D","Anti-Black",,"Vandalism","N/A",,"School/College",,,,,,,"Unknown"
"200003519","01/22/2020","5D","Anti-Jewish",,"Vandalism","Open",,"School/College",,,,,,,"Unknown"
"200003575","01/22/2020","2D","Anti-Homosexual","Anti-Black","Written Intimidation/Simple Assault","Open","1","Individual(s)","1",,"1",,,,"Known"
"200003031","01/18/2020","RCPD","Anti-Black",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,,,"1",,"Known"
"200002368","01/14/2020","4D","Anti-Islamic",,"Written Intimidation/Simple Assault","N/A","1","Individual(s)",,,,,,,"Unknown"
"200001377","01/08/2020","2D","Anti-Homosexual",,"Verbal Intimidation/Simple Assault","N/A",,"Society","2",,,,,,"Unknown"
"200001072","01/07/2020","TPPD","Anti-Jewish",,"Verbal Intimidation/Simple Assault","Open","1","Individual(s)","1",,,,,"1","Known"
"200001627","01/04/2020","4D","Anti-Jewish","Anti-Multi-Racial","Flyer Left Behind","N/A",,"Society",,,,,,,"Unknown"
"200000380","01/03/2020","TPPD","Anti-Homosexual",,"Vandalism","Open","1","Individual(s)","3",,,,,,"Unknown"
"200000206","01/01/2020","TPPD","Anti-Homosexual",,"Vandalism","Open","1","Individual(s)",,,,,,,"Unknown"
"200000046","01/01/2020","3D","Anti-White",,"Verbal Intimidation/Simple Assault","Inactive","1","Individual(s)","3",,,,,,"Unknown"
"190061126","12/19/2019","4D","Anti-Black","Anti-Hispanic","Assault (simple)","Open","1","Individual(s)","1",,,,"1",,"Known"
"190060496","12/15/2019","2D","Anti-Transgender",,"Assault (simple)","Open","1","Individual(s)","1",,,,,"1","Known"
